STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,POLLUTANT,Pollutant,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2001,,10.89312,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2000,,10.69455,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2021,,13.07662,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2020,,12.62525,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2019,,13.50751,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2018,,14.05499,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2017,,13.81223,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2016,,13.51893,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2015,,13.55174,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2014,,13.61232,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2013,,13.79597,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2012,,13.6854,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2011,,13.69332,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,KOR,Korea,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2010,,13.22002,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2008,,11.51931,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2007,,11.98724,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2006,,11.74939,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2005,,11.85027,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2004,,12.17528,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2003,,12.16752,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2002,,12.10522,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2001,,12.46139,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2000,,12.24735,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,8.956998,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2021,,9.10718,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2020,,9.184148,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2019,,9.551857,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2018,,9.948096,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2017,,9.995285,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2016,,10.20813,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2015,,10.46716,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2014,,10.4734,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2013,,10.51274,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2012,,10.59393,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2011,,10.85055,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2010,,11.19437,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2008,,8.163273,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2007,,8.295403,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2006,,8.504261,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2005,,8.731125,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2004,,8.772107,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2003,,8.838991,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2002,,8.831886,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2001,,8.997931,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2000,,8.976254,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,5.823649,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2021,,6.076653,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2020,,5.76688,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2019,,6.369814,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2018,,6.54141,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2017,,6.850559,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2016,,6.83187,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2015,,6.820158,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2014,,6.788871,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2013,,7.338353,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2012,,7.383536,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2011,,7.395803,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2010,,7.814192,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2008,,8.89375,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2007,,9.785362,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2006,,9.737329,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2005,,10.02571,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2004,,9.862269,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2003,,9.651237,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2002,,9.662636,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2001,,9.364957,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2000,,9.447582,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,6.17875,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2021,,6.095531,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2020,,5.715652,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2019,,6.572133,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2018,,7.030887,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2017,,7.185128,,A,Normal value,3,Thousands,,,,,2,Two,,
